184,1,-12,7,680,470,-1,-1,-1,-1
185,1,-20,-4,690,505,-1,-1,-1,-1
186,1,-27,6,697,482,-1,-1,-1,-1
187,1,-14,-4,683,485,-1,-1,-1,-1
188,1,-9,6,678,473,-1,-1,-1,-1
189,1,-16,-6,685,488,-1,-1,-1,-1
190,1,-16,-8,673,473,-1,-1,-1,-1
191,1,-8,-3,662,469,-1,-1,-1,-1
192,1,4,-6,663,484,-1,-1,-1,-1
193,1,-28,-9,671,491,-1,-1,-1,-1
194,1,-2,-6,648,506,-1,-1,-1,-1
195,1,-27,-7,696,481,-1,-1,-1,-1
196,1,-13,-23,682,509,-1,-1,-1,-1
197,1,0,-23,655,525,-1,-1,-1,-1
198,1,-28,-4,695,480,-1,-1,-1,-1
199,1,2,11,667,475,-1,-1,-1,-1
200,1,-29,-4,669,494,-1,-1,-1,-1
201,1,-29,-2,678,503,-1,-1,-1,-1
202,1,-26,6,666,494,-1,-1,-1,-1
203,1,-12,-5,680,480,-1,-1,-1,-1
204,1,-13,1,683,455,-1,-1,-1,-1
205,1,-26,-7,683,481,-1,-1,-1,-1
206,1,-28,-7,699,494,-1,-1,-1,-1
207,1,45,-9,622,499,-1,-1,-1,-1
208,1,27,-4,624,469,-1,-1,-1,-1
209,1,20,-22,616,495,-1,-1,-1,-1
210,1,22,-19,644,505,-1,-1,-1,-1
211,1,4,-2,636,503,-1,-1,-1,-1
212,1,-19,-8,675,508,-1,-1,-1,-1
213,1,-5,-23,650,512,-1,-1,-1,-1
214,1,-27,-9,697,482,-1,-1,-1,-1
215,1,-14,0,660,483,-1,-1,-1,-1
216,1,-10,-7,656,485,-1,-1,-1,-1
217,1,-1,-21,670,523,-1,-1,-1,-1
218,1,2,-4,652,505,-1,-1,-1,-1
219,1,-19,-3,664,504,-1,-1,-1,-1
220,1,-9,-23,663,510,-1,-1,-1,-1
221,1,3,-9,667,492,-1,-1,-1,-1
222,1,-7,0,663,482,-1,-1,-1,-1
223,1,-30,-3,669,505,-1,-1,-1,-1
224,1,-26,-7,672,484,-1,-1,-1,-1
225,1,-18,-8,688,484,-1,-1,-1,-1
226,1,-30,-8,688,490,-1,-1,-1,-1
227,1,30,-4,636,491,-1,-1,-1,-1
228,1,4,-1,663,486,-1,-1,-1,-1
229,1,-8,-5,637,505,-1,-1,-1,-1
230,1,-16,-9,657,509,-1,-1,-1,-1
231,1,2,-4,629,505,-1,-1,-1,-1
232,1,-30,-2,683,479,-1,-1,-1,-1
233,1,-29,-11,682,512,-1,-1,-1,-1
234,1,-9,-7,655,488,-1,-1,-1,-1
235,1,-30,-23,701,508,-1,-1,-1,-1
236,1,-30,-22,691,502,-1,-1,-1,-1
237,1,-11,-4,681,481,-1,-1,-1,-1
238,1,-19,-7,680,507,-1,-1,-1,-1
239,1,-30,-3,683,504,-1,-1,-1,-1
240,1,-10,-23,638,525,-1,-1,-1,-1
241,1,-26,-17,679,498,-1,-1,-1,-1
242,1,-28,-10,699,510,-1,-1,-1,-1
243,1,-10,-4,656,505,-1,-1,-1,-1
244,1,-13,-7,683,506,-1,-1,-1,-1
245,1,-2,-6,657,495,-1,-1,-1,-1
246,1,11,-3,645,504,-1,-1,-1,-1
247,1,4,-23,630,513,-1,-1,-1,-1
248,1,-26,-4,668,505,-1,-1,-1,-1
249,1,-25,6,678,481,-1,-1,-1,-1
250,1,-14,-1,683,480,-1,-1,-1,-1
251,1,-29,-23,662,525,-1,-1,-1,-1
252,1,-12,-2,657,503,-1,-1,-1,-1
253,1,-13,-22,680,524,-1,-1,-1,-1
254,1,-29,-5,668,466,-1,-1,-1,-1
255,1,0,-21,669,476,-1,-1,-1,-1
256,1,-15,3,685,462,-1,-1,-1,-1
257,1,-30,0,690,448,-1,-1,-1,-1
258,1,-14,-4,683,471,-1,-1,-1,-1
259,1,-4,-2,658,483,-1,-1,-1,-1
260,1,-30,-23,692,525,-1,-1,-1,-1
261,1,-28,-23,700,509,-1,-1,-1,-1
262,1,-19,-6,664,495,-1,-1,-1,-1
263,1,-16,-4,685,504,-1,-1,-1,-1
264,1,-20,4,690,482,-1,-1,-1,-1
265,1,2,-8,662,508,-1,-1,-1,-1
266,1,-26,-1,674,488,-1,-1,-1,-1
267,1,-17,-6,670,491,-1,-1,-1,-1
268,1,-12,-6,682,468,-1,-1,-1,-1
269,1,-18,-22,689,494,-1,-1,-1,-1
270,1,-20,47,690,439,-1,-1,-1,-1
271,1,-28,40,699,437,-1,-1,-1,-1
272,1,-13,29,683,461,-1,-1,-1,-1
273,1,-6,26,640,475,-1,-1,-1,-1
274,1,-9,8,650,492,-1,-1,-1,-1
275,1,-17,23,669,458,-1,-1,-1,-1
276,1,-31,6,685,494,-1,-1,-1,-1
277,1,-30,-3,671,493,-1,-1,-1,-1
278,1,-30,-23,701,525,-1,-1,-1,-1
279,1,-3,-8,671,508,-1,-1,-1,-1
280,1,-14,-4,669,490,-1,-1,-1,-1
281,1,4,-3,640,504,-1,-1,-1,-1
282,1,-9,-3,657,495,-1,-1,-1,-1
283,1,-20,-8,685,508,-1,-1,-1,-1
284,1,-26,-8,683,508,-1,-1,-1,-1
285,1,7,-10,587,490,-1,-1,-1,-1
286,1,10,-3,582,481,-1,-1,-1,-1
287,1,4,-4,595,491,-1,-1,-1,-1
288,1,-27,-5,639,477,-1,-1,-1,-1
289,1,-9,-2,633,490,-1,-1,-1,-1
290,1,-19,-3,662,496,-1,-1,-1,-1
291,1,-26,-23,695,509,-1,-1,-1,-1
292,1,1,-4,668,505,-1,-1,-1,-1
293,1,-29,-23,684,510,-1,-1,-1,-1
294,1,-14,-2,670,486,-1,-1,-1,-1
295,1,-16,-3,672,476,-1,-1,-1,-1
