254,174,327,313,0
248,181,321,320,0
249,182,322,321,0
248,181,321,320,0
236,179,309,318,0
236,169,309,308,0
247,156,320,295,0
242,152,315,291,0
244,146,317,285,0
243,145,316,284,0
250,157,323,296,0
246,153,319,292,0
245,152,318,291,0
250,154,323,293,0
247,156,320,295,0
246,154,319,293,0
242,153,315,292,0
241,152,314,291,0
245,156,318,295,0
243,165,316,304,0
246,161,319,300,0
244,159,317,298,0
243,160,316,299,0
244,162,317,301,0
244,159,317,298,0
247,168,320,307,0
239,172,312,311,0
238,172,311,311,0
237,174,310,313,0
238,168,311,307,0
239,171,312,310,0
237,172,310,311,0
245,178,318,317,0
243,181,316,320,0
239,183,312,322,0
241,180,314,319,0
239,184,312,323,0
244,189,317,328,0
240,193,313,332,0
237,195,310,334,0
240,191,313,330,0
239,192,312,331,0
234,183,307,322,0
241,186,314,325,0
246,190,319,329,0
249,193,322,332,0
254,193,327,332,0
261,190,334,329,0
264,188,337,327,0
264,193,337,332,0
256,202,329,341,0
253,203,326,342,0
257,207,330,346,0
258,208,331,347,0
261,211,334,350,0
263,215,336,354,0
262,214,335,353,0
256,203,329,342,0
259,209,332,348,0
258,214,331,353,0
262,214,335,353,0
255,216,328,355,0
256,218,329,357,0
255,221,328,360,0
253,221,326,360,0
251,212,324,351,0
241,213,314,352,0
244,214,317,353,0
246,224,319,363,0
249,215,322,354,0
252,217,325,356,0
252,209,325,348,0
247,210,320,349,0
244,212,317,351,0
243,214,316,353,0
242,218,315,357,0
249,220,322,359,0
247,219,320,358,0
249,219,322,358,0
244,219,317,358,0
243,219,316,358,0
243,219,316,358,0
246,226,319,365,0
245,216,318,355,0
242,220,315,359,0
246,228,319,367,0
252,229,325,368,0
255,220,328,359,0
254,221,327,360,0
254,224,327,363,0
252,224,325,363,0
253,219,326,358,0
255,214,328,353,0
254,223,327,362,0
251,224,324,363,0
261,226,334,365,0
257,230,330,369,0
252,225,325,364,0
259,232,332,371,0
257,234,330,373,0
247,235,320,374,0
253,230,326,369,0
261,228,334,367,0
258,228,331,367,0
258,230,331,369,0
255,231,328,370,0
257,225,330,364,0
258,220,331,359,0
258,219,331,358,0
261,219,334,358,0
249,232,322,371,0
253,226,326,365,0
253,220,326,359,0
257,221,330,360,0
256,228,329,367,0
254,225,327,364,0
257,224,330,363,0
252,229,325,368,0
253,228,326,367,0
260,226,333,365,0
265,222,338,361,0
257,230,330,369,0
255,229,328,368,0
257,232,330,371,0
254,240,327,379,0
257,241,330,380,0
256,240,329,379,0
257,239,330,378,0
261,240,334,379,0
260,232,333,371,0
258,239,331,378,0
263,234,336,373,0
268,231,341,370,0
269,230,342,369,0
266,228,339,367,0
259,225,332,364,0
261,233,334,372,0
262,227,335,366,0
256,232,329,371,0
251,233,324,372,0
255,240,328,379,0
258,232,331,371,0
262,232,335,371,0
266,238,339,377,0
269,237,342,376,0
268,229,341,368,0
267,230,340,369,0
267,233,340,372,0
268,235,341,374,0
264,235,337,374,0
268,221,341,360,0
269,219,342,358,0
274,217,347,356,0
276,217,349,356,0
277,219,350,358,0
271,219,344,358,0
269,218,342,357,0
266,229,339,368,0
261,223,334,362,0
259,220,332,359,0
255,220,328,359,0
268,223,341,362,0
271,226,344,365,0
276,230,349,369,0
277,233,350,372,0
280,233,353,372,0
286,227,359,366,0
290,229,363,368,0
282,229,355,368,0
277,227,350,366,0
275,224,348,363,0
272,225,345,364,0
274,224,347,363,0
283,226,356,365,0
290,224,363,363,0
284,215,357,354,0
